code_muni,name_muni,abbrev_state,n_anos,distribuicao,idf_k,idf_a,idf_b,idf_c,idf_r2,intensidade_tr100_24h_mm_h,chuva_max_media_mm,pct_anos_vizinhanca
3200136,Águia Branca,ES,65,Weibull,727.05,0.1533,11.827,0.758,0.9986,5.69,60.2,0.0
3200359,Alto Rio Novo,ES,65,Log-Normal,655.48,0.1372,11.827,0.758,0.999,4.79,54.5,0.0
3200805,Baixo Guandu,ES,65,Gumbel,676.14,0.1513,11.827,0.758,0.9991,5.28,58.6,0.0
3201506,Colatina,ES,65,Weibull,766.63,0.1224,11.827,0.758,0.9987,5.22,59.6,0.0
3202256,Governador Lindenberg,ES,65,Weibull,757.7,0.1726,11.827,0.758,0.9984,6.46,63.3,0.0
3203304,Mantenópolis,ES,65,Log-Normal,659.81,0.1187,11.827,0.758,0.9991,4.44,53.9,0.0
3203353,Marilândia,ES,65,GEV,719.36,0.1734,11.827,0.758,0.9989,6.2,62.0,0.0
3204005,Pancas,ES,65,Log-Normal,706.9,0.1454,11.827,0.758,0.999,5.36,58.9,0.0
3204658,São Domingos do Norte,ES,65,Weibull,788.76,0.1645,11.827,0.758,0.9985,6.49,65.1,0.0
3204708,São Gabriel da Palha,ES,65,Weibull,791.71,0.1474,11.827,0.758,0.9986,6.03,64.2,0.0
3205176,Vila Valério,ES,65,Gama,735.62,0.1549,11.827,0.758,0.9988,5.81,61.4,0.0
3200169,Água Doce do Norte,ES,65,GEV,683.83,0.1557,11.827,0.758,0.999,5.44,58.3,0.0
3200904,Barra de São Francisco,ES,65,GEV,689.37,0.1584,11.827,0.758,0.9989,5.55,58.4,0.0
3202108,Ecoporanga,ES,65,GEV,721.38,0.153,11.827,0.758,0.999,5.67,61.8,0.0
3203908,Nova Venécia,ES,65,Gumbel,697.07,0.1605,11.827,0.758,0.999,5.67,60.0,0.0
3205150,Vila Pavão,ES,65,Weibull,742.88,0.1159,11.827,0.758,0.9989,4.91,58.8,0.0
3201001,Boa Esperança,ES,65,GEV,661.85,0.1891,11.827,0.758,0.9992,6.16,60.7,0.0
3200201,Alegre,ES,65,Weibull,715.85,0.1709,11.827,0.758,0.9988,6.09,62.9,0.0
3200508,Apiacá,ES,65,Weibull,738.41,0.1604,11.827,0.758,0.9987,5.98,62.3,0.0
3201100,Bom Jesus do Norte,ES,65,Weibull,720.94,0.1373,11.827,0.758,0.9988,5.25,59.0,0.0
3201803,Divino de São Lourenço,ES,65,GEV,772.62,0.0763,11.827,0.758,0.999,4.27,59.9,0.0
3202009,Dores do Rio Preto,ES,65,Weibull,707.81,0.1034,11.827,0.758,0.9991,4.44,57.8,0.0
3202306,Guaçuí,ES,65,Log-Normal,703.95,0.1219,11.827,0.758,0.9991,4.81,58.3,0.0
3202454,Ibatiba,ES,65,Weibull,720.81,0.1417,11.827,0.758,0.9988,5.36,60.4,0.0
3202553,Ibitirama,ES,65,Weibull,755.75,0.1059,11.827,0.758,0.9991,4.79,61.1,0.0
3202652,Irupi,ES,65,GEV,720.71,0.1439,11.827,0.758,0.9992,5.46,63.1,0.0
3203007,Iúna,ES,65,GEV,720.71,0.1439,11.827,0.758,0.9992,5.46,63.1,0.0
3203700,Muniz Freire,ES,65,Gumbel,717.34,0.133,11.827,0.758,0.9992,5.17,62.6,0.0
3204807,São José do Calçado,ES,65,Log-Normal,711.94,0.1235,11.827,0.758,0.9991,4.89,58.8,0.0
3200706,Atílio Vivácqua,ES,65,Weibull,744.69,0.1383,11.827,0.758,0.9987,5.45,60.1,0.0
3201209,Cachoeiro de Itapemirim,ES,65,Gama,719.94,0.1462,11.827,0.758,0.9989,5.48,60.2,0.0
3201407,Castelo,ES,65,GEV,618.63,0.1816,11.827,0.758,0.9993,5.58,57.4,0.0
3202801,Itapemirim,ES,65,Weibull,814.3,0.15,11.827,0.758,0.9987,6.28,67.3,0.0
3203106,Jerônimo Monteiro,ES,65,GEV,724.96,0.1674,11.827,0.758,0.9991,6.1,63.5,0.0
3203320,Marataízes,ES,65,Weibull,809.22,0.1302,11.827,0.758,0.9989,5.72,66.5,0.0
3203403,Mimoso do Sul,ES,65,GEV,686.95,0.2026,11.827,0.758,0.9991,6.79,62.7,0.0
3203809,Muqui,ES,65,GEV,724.96,0.1674,11.827,0.758,0.9991,6.1,63.5,0.0
3204302,Presidente Kennedy,ES,65,Gumbel,695.44,0.1596,11.827,0.758,0.999,5.64,60.0,0.0
3205036,Vargem Alta,ES,65,GEV,775.98,0.1965,11.827,0.758,0.9993,7.49,72.4,0.0
5201108,Anápolis,GO,65,GEV,562.23,0.1628,11.827,0.758,0.9993,4.65,50.7,0.0
5204854,Campo Limpo de Goiás,GO,65,Gumbel,577.71,0.1417,11.827,0.758,0.9992,4.32,50.2,0.0
5208400,Goianápolis,GO,65,Gumbel,644.07,0.1579,11.827,0.758,0.9991,5.18,55.8,0.0
5211800,Jaraguá,GO,65,GEV,577.19,0.1737,11.827,0.758,0.9993,5.02,53.0,0.0
5212055,Jesúpolis,GO,65,Weibull,590.81,0.1437,11.827,0.758,0.999,4.45,51.1,0.0
5212303,Leopoldo de Bulhões,GO,65,GEV,624.81,0.1523,11.827,0.758,0.9991,4.9,53.9,0.0
5215405,Ouro Verde de Goiás,GO,65,Log-Normal,598.61,0.1582,11.827,0.758,0.9991,4.83,52.6,0.0
5216809,Petrolina de Goiás,GO,65,Log-Normal,577.26,0.1585,11.827,0.758,0.9992,4.67,51.1,0.0
5219506,Santa Rosa de Goiás,GO,65,Gumbel,591.27,0.1474,11.827,0.758,0.9991,4.54,51.0,0.0
5219902,São Francisco de Goiás,GO,65,Gumbel,588.04,0.1397,11.827,0.758,0.9992,4.36,51.0,0.0
5203203,Barro Alto,GO,65,GEV,544.59,0.2197,11.827,0.758,0.9994,5.86,53.2,0.0
5205000,Carmo do Rio Verde,GO,65,GEV,626.8,0.1484,11.827,0.758,0.9993,4.86,56.3,0.0
5205406,Ceres,GO,65,Gumbel,667.82,0.1331,11.827,0.758,0.9992,4.81,57.8,0.0
5208608,Goianésia,GO,65,GEV,543.07,0.1793,11.827,0.758,0.9994,4.87,51.6,0.0
5209457,Guarinos,GO,65,Gama,685.29,0.1592,11.827,0.758,0.9989,5.53,59.4,0.0
5210158,Ipiranga de Goiás,GO,65,Weibull,703.55,0.1186,11.827,0.758,0.9991,4.72,58.7,0.0
5210901,Itapaci,GO,65,Gama,645.85,0.1506,11.827,0.758,0.9991,5.02,56.8,0.0
5213855,Morro Agudo de Goiás,GO,65,Log-Normal,653.7,0.1512,11.827,0.758,0.9993,5.12,58.6,0.0
5214705,Nova América,GO,65,GEV,673.74,0.1365,11.827,0.758,0.9992,4.93,58.7,0.0
5214861,Nova Glória,GO,65,GEV,644.24,0.1445,11.827,0.758,0.9992,4.89,56.5,0.0
5216908,Pilar de Goiás,GO,65,Weibull,729.05,0.1317,11.827,0.758,0.9988,5.18,59.4,0.0
5218607,Rialma,GO,65,Log-Normal,587.0,0.1839,11.827,0.758,0.9993,5.35,55.5,0.0
5218706,Rianápolis,GO,65,GEV,554.84,0.2026,11.827,0.758,0.9995,5.54,54.6,0.0
5218904,Rubiataba,GO,65,Gama,694.71,0.1133,11.827,0.758,0.9992,4.56,58.1,0.0
5219357,Santa Isabel,GO,65,GEV,585.15,0.1653,11.827,0.758,0.9993,4.9,53.6,0.0
5219456,Santa Rita do Novo Destino,GO,65,GEV,610.37,0.1659,11.827,0.758,0.9991,5.1,53.4,0.0
5220280,São Patrício,GO,65,Gama,674.56,0.1293,11.827,0.758,0.9991,4.77,57.9,0.0
5221700,Uruana,GO,65,GEV,558.96,0.1909,11.827,0.758,0.9995,5.3,54.5,0.0
5209291,Guaraíta,GO,65,Gama,683.66,0.1588,11.827,0.758,0.999,5.51,59.9,0.0
5211206,Itapuranga,GO,65,Log-Normal,666.93,0.1576,11.827,0.758,0.9992,5.38,59.6,0.0
5213905,Mossâmedes,GO,65,Log-Normal,619.98,0.1676,11.827,0.758,0.9991,5.22,55.1,0.0
5215207,Novo Brasil,GO,65,Gama,694.1,0.1123,11.827,0.758,0.9992,4.54,58.2,0.0
5200050,Abadia de Goiás,GO,65,Gama,627.98,0.1613,11.827,0.758,0.9989,5.12,54.9,0.0
5201405,Aparecida de Goiânia,GO,65,Weibull,633.66,0.1625,11.827,0.758,0.9988,5.18,54.8,0.0
5201801,Aragoiânia,GO,65,Log-Normal,593.73,0.1863,11.827,0.758,0.9991,5.45,53.9,0.0
5203302,Bela Vista de Goiás,GO,65,GEV,616.3,0.112,11.827,0.758,0.999,4.01,50.4,0.0
5203559,Bonfinópolis,GO,65,GEV,648.18,0.147,11.827,0.758,0.999,4.95,54.6,0.0
5203609,Brazabrantes,GO,65,GEV,572.29,0.1822,11.827,0.758,0.9993,5.17,52.7,0.0
5204557,Caldazinha,GO,65,Log-Normal,622.94,0.1407,11.827,0.758,0.9991,4.64,52.8,0.0
5205208,Caturaí,GO,65,GEV,564.62,0.1755,11.827,0.758,0.9993,4.95,51.4,0.0
5208707,Goiânia,GO,65,Normal,742.36,0.1051,11.827,0.758,0.9989,4.68,56.5,0.0
5208806,Goianira,GO,65,GEV,587.54,0.1669,11.827,0.758,0.9992,4.94,52.1,0.0
5209200,Guapó,GO,65,Weibull,598.12,0.1871,11.827,0.758,0.9987,5.47,53.7,0.0
5209705,Hidrolândia,GO,65,Gumbel,592.64,0.1415,11.827,0.758,0.9992,4.43,51.3,0.0
5214507,Nerópolis,GO,65,Weibull,679.33,0.1355,11.827,0.758,0.9988,4.91,55.3,0.0
5215009,Nova Veneza,GO,65,Gumbel,600.92,0.1505,11.827,0.758,0.9991,4.68,52.2,0.0
5219738,Santo Antônio de Goiás,GO,65,GEV,631.75,0.1514,11.827,0.758,0.9991,4.93,54.3,0.0
5220454,Senador Canedo,GO,65,Weibull,647.48,0.1627,11.827,0.758,0.9987,5.29,55.1,0.0
5221197,Terezópolis de Goiás,GO,65,Weibull,657.92,0.1346,11.827,0.758,0.9989,4.74,54.2,0.0
5221403,Trindade,GO,65,Log-Normal,596.98,0.1623,11.827,0.758,0.9992,4.91,52.9,0.0
5200159,Adelândia,GO,65,Log-Normal,592.19,0.1865,11.827,0.758,0.9991,5.44,53.9,0.0
5200852,Americano do Brasil,GO,65,GEV,583.97,0.1705,11.827,0.758,0.9993,5.0,52.9,0.0
5201306,Anicuns,GO,65,GEV,547.39,0.188,11.827,0.758,0.9993,5.09,50.9,0.0
5201603,Araçu,GO,65,Gumbel,585.81,0.1543,11.827,0.758,0.9991,4.64,50.6,0.0
5202809,Avelinópolis,GO,65,GEV,532.55,0.1795,11.827,0.758,0.9993,4.75,48.9,0.0
5206800,Damolândia,GO,65,Gama,619.03,0.1438,11.827,0.758,0.999,4.66,52.2,0.0
5209606,Heitoraí,GO,65,GEV,637.84,0.1524,11.827,0.758,0.9993,5.02,56.7,0.0
5210000,Inhumas,GO,65,GEV,541.93,0.2001,11.827,0.758,0.9994,5.33,51.5,0.0
5210406,Itaberaí,GO,65,GEV,539.18,0.213,11.827,0.758,0.9995,5.65,53.4,0.0
5210562,Itaguari,GO,65,Gumbel,616.44,0.151,11.827,0.758,0.9991,4.81,53.2,0.0
5210604,Itaguaru,GO,65,GEV,598.81,0.1622,11.827,0.758,0.9993,4.94,54.4,0.0
5211404,Itauçu,GO,65,GEV,585.26,0.1402,11.827,0.758,0.9991,4.34,49.6,0.0
5221007,Taquaral de Goiás,GO,65,Gumbel,563.87,0.1483,11.827,0.758,0.9991,4.35,48.7,0.0
5200902,Amorinópolis,GO,65,Gumbel,643.95,0.1523,11.827,0.758,0.9991,5.05,55.5,0.0
5210208,Iporá,GO,65,GEV,739.76,0.0816,11.827,0.758,0.9989,4.18,56.3,0.0
5210307,Israelândia,GO,65,Weibull,680.7,0.1211,11.827,0.758,0.9989,4.61,55.3,0.0
5212006,Jaupaci,GO,65,Gama,687.62,0.1252,11.827,0.758,0.9991,4.76,57.5,0.0
5207808,Firminópolis,GO,65,GEV,487.87,0.2319,11.827,0.758,0.9995,5.61,51.1,0.0
5214408,Nazário,GO,65,GEV,516.72,0.1936,11.827,0.758,0.9994,4.93,49.0,0.0
5219100,Santa Bárbara de Goiás,GO,65,GEV,512.1,0.2053,11.827,0.758,0.9993,5.15,48.3,0.0
5221502,Turvânia,GO,65,Weibull,583.09,0.1581,11.827,0.758,0.9988,4.68,50.6,0.0
5202601,Aurilândia,GO,65,Log-Normal,571.68,0.1728,11.827,0.758,0.9992,4.94,52.2,0.0
5203939,Buriti de Goiás,GO,65,Log-Normal,648.59,0.179,11.827,0.758,0.9992,5.76,59.1,0.0
5204201,Cachoeira de Goiás,GO,65,GEV,573.48,0.157,11.827,0.758,0.9993,4.62,52.0,0.0
5205703,Córrego do Ouro,GO,65,Gama,664.03,0.1388,11.827,0.758,0.999,4.89,55.3,0.0
5207600,Fazenda Nova,GO,65,Weibull,677.14,0.1347,11.827,0.758,0.9989,4.89,56.9,0.0
5211602,Ivolândia,GO,65,Weibull,644.51,0.131,11.827,0.758,0.9989,4.57,53.7,0.0
5213400,Moiporá,GO,65,GEV,610.89,0.1399,11.827,0.758,0.9992,4.53,52.5,0.0
5219001,Sanclerlândia,GO,65,Log-Normal,626.5,0.1827,11.827,0.758,0.9991,5.65,56.6,0.0
5220108,São Luís de Montes Belos,GO,65,GEV,498.41,0.2248,11.827,0.758,0.9995,5.53,50.7,0.0
5209804,Hidrolina,GO,65,Weibull,725.9,0.1149,11.827,0.758,0.9989,4.78,57.7,0.0
5220157,São Luiz do Norte,GO,65,Weibull,678.08,0.1232,11.827,0.758,0.9989,4.64,54.7,0.0
5200100,Abadiânia,GO,65,GEV,620.13,0.1013,11.827,0.758,0.9991,3.85,50.4,0.0
5200308,Alexânia,GO,65,Gumbel,593.2,0.1338,11.827,0.758,0.9992,4.29,51.4,0.0
5205802,Corumbá de Goiás,GO,65,GEV,612.74,0.1087,11.827,0.758,0.9992,3.94,51.1,0.0
5217302,Pirenópolis,GO,65,Log-Normal,617.53,0.111,11.827,0.758,0.9991,4.01,50.3,0.0
5222302,Vila Propício,GO,65,Gumbel,557.95,0.1464,11.827,0.758,0.9992,4.27,48.3,0.0
5200175,Água Fria de Goiás,GO,65,Gumbel,574.71,0.1493,11.827,0.758,0.9991,4.45,49.9,0.0
5207907,Flores de Goiás,GO,65,Gama,562.14,0.1312,11.827,0.758,0.9991,4.0,47.3,0.0
5222203,Vila Boa,GO,65,Gama,587.08,0.1416,11.827,0.758,0.999,4.38,49.3,0.0
5205497,Cidade Ocidental,GO,65,Weibull,638.75,0.1102,11.827,0.758,0.999,4.13,52.0,0.0
5206206,Cristalina,GO,65,Weibull,595.89,0.1513,11.827,0.758,0.9989,4.64,51.5,0.0
5212501,Luziânia,GO,65,Weibull,580.83,0.0929,11.827,0.758,0.9991,3.47,46.8,0.0
5215231,Novo Gama,GO,65,Gama,617.73,0.1401,11.827,0.758,0.9991,4.58,52.9,0.0
5219753,Santo Antônio do Descoberto,GO,65,Log-Normal,656.99,0.1144,11.827,0.758,0.9991,4.33,53.7,0.0
5221858,Valparaíso de Goiás,GO,65,Log-Normal,607.15,0.1472,11.827,0.758,0.9992,4.66,52.7,0.0
5200803,Alvorada do Norte,GO,65,Gama,565.07,0.1067,11.827,0.758,0.9992,3.6,47.1,0.0
5203962,Buritinópolis,GO,65,Normal,601.11,0.0861,11.827,0.758,0.9991,3.48,47.0,0.0
5206701,Damianópolis,GO,65,Log-Normal,582.21,0.1153,11.827,0.758,0.9992,3.86,48.1,0.0
5208301,Divinópolis de Goiás,GO,65,GEV,496.9,0.1941,11.827,0.758,0.9993,4.75,46.5,0.0
5209408,Guarani de Goiás,GO,65,Normal,609.18,0.0898,11.827,0.758,0.9991,3.59,47.4,0.0
5209903,Iaciara,GO,65,GEV,550.23,0.1245,11.827,0.758,0.9991,3.8,46.1,0.0
5212709,Mambaí,GO,65,Gumbel,572.78,0.1528,11.827,0.758,0.9991,4.51,49.7,0.0
5218300,Posse,GO,65,Weibull,603.62,0.0909,11.827,0.758,0.9991,3.57,47.6,0.0
5219803,São Domingos,GO,65,GEV,443.93,0.2421,11.827,0.758,0.9995,5.33,45.9,0.0
5220686,Simolândia,GO,65,GEV,599.01,0.0777,11.827,0.758,0.9991,3.34,47.4,0.0
5220702,Sítio d'Abadia,GO,65,Weibull,621.88,0.096,11.827,0.758,0.9991,3.77,49.6,0.0
5200258,Águas Lindas de Goiás,GO,65,Log-Normal,673.7,0.1154,11.827,0.758,0.9991,4.47,55.5,0.0
5204003,Cabeceiras,GO,65,Gumbel,566.17,0.1513,11.827,0.758,0.9991,4.42,48.8,0.0
5205513,Cocalzinho de Goiás,GO,65,Weibull,673.69,0.1119,11.827,0.758,0.999,4.38,54.5,0.0
5208004,Formosa,GO,65,Gama,588.29,0.1663,11.827,0.758,0.9989,4.9,51.6,0.0
5213053,Mimoso de Goiás,GO,65,Weibull,594.04,0.1941,11.827,0.758,0.9986,5.61,53.7,0.0
5215603,Padre Bernardo,GO,65,GEV,558.38,0.1155,11.827,0.758,0.9992,3.71,47.6,0.0
5217609,Planaltina,GO,65,Gumbel,545.15,0.1433,11.827,0.758,0.9992,4.11,47.5,0.0
5206404,Crixás,GO,65,Gama,656.87,0.163,11.827,0.758,0.999,5.4,58.5,0.0
5221577,Uirapuru,GO,65,Log-Normal,595.49,0.181,11.827,0.758,0.9993,5.36,56.4,0.0
5202155,Araguapaz,GO,65,Gama,662.23,0.1692,11.827,0.758,0.9989,5.6,59.3,0.0
5202502,Aruanã,GO,65,Gumbel,656.66,0.1383,11.827,0.758,0.9992,4.84,57.1,0.0
5203807,Britânia,GO,65,GEV,666.77,0.1518,11.827,0.758,0.9993,5.24,59.5,0.0
5207535,Faina,GO,65,Weibull,660.01,0.182,11.827,0.758,0.9989,5.92,60.9,0.0
5208905,Goiás,GO,65,Weibull,681.47,0.176,11.827,0.758,0.9987,5.93,60.1,0.0
5211008,Itapirapuã,GO,65,Normal,796.1,0.089,11.827,0.758,0.9991,4.67,62.0,0.0
5212204,Jussara,GO,65,GEV,676.84,0.1291,11.827,0.758,0.9992,4.78,57.6,0.0
5212956,Matrinchã,GO,65,GEV,722.97,0.1307,11.827,0.758,0.9992,5.14,61.7,0.0
5214002,Mozarlândia,GO,65,Gama,663.3,0.1393,11.827,0.758,0.9991,4.9,57.1,0.0
5214838,Nova Crixás,GO,65,Gumbel,583.26,0.12,11.827,0.758,0.9993,3.96,50.6,0.0
5219258,Santa Fé de Goiás,GO,65,Gumbel,684.6,0.1362,11.827,0.758,0.9992,5.0,59.4,0.0
5201702,Aragarças,GO,65,Gumbel,658.5,0.1524,11.827,0.758,0.9991,5.17,57.1,0.0
5202353,Arenópolis,GO,65,Gama,649.7,0.1279,11.827,0.758,0.9991,4.55,54.3,0.0
5203104,Baliza,GO,65,Weibull,642.46,0.1506,11.827,0.758,0.9989,4.99,55.5,0.0
5203401,Bom Jardim de Goiás,GO,65,Gama,677.38,0.1443,11.827,0.758,0.999,5.11,57.1,0.0
5207105,Diorama,GO,65,Gumbel,681.79,0.1519,11.827,0.758,0.9991,5.34,58.3,0.0
5213707,Montes Claros de Goiás,GO,65,Log-Normal,691.74,0.1134,11.827,0.758,0.9992,4.55,57.2,0.0
5217203,Piranhas,GO,65,GEV,566.22,0.1594,11.827,0.758,0.9993,4.62,51.6,0.0
5214051,Mundo Novo,GO,65,Log-Normal,593.14,0.1297,11.827,0.758,0.9992,4.2,50.1,0.0
5215256,Novo Planalto,GO,65,GEV,617.52,0.1715,11.827,0.758,0.9991,5.29,54.6,0.0
5220207,São Miguel do Araguaia,GO,65,GEV,609.88,0.1652,11.827,0.758,0.9992,5.09,54.2,0.0
5204953,Campos Verdes,GO,65,Gama,671.63,0.1592,11.827,0.758,0.9989,5.42,57.3,0.0
5219704,Santa Terezinha de Goiás,GO,65,Weibull,691.91,0.1427,11.827,0.758,0.9988,5.17,57.4,0.0
5200605,Alto Paraíso de Goiás,GO,65,Log-Normal,584.47,0.118,11.827,0.758,0.9992,3.92,48.5,0.0
5205307,Cavalcante,GO,65,Gama,616.7,0.1511,11.827,0.758,0.9989,4.79,51.6,0.0
5220009,São João d'Aliança,GO,65,GEV,550.01,0.1337,11.827,0.758,0.9992,3.97,47.0,0.0
5221080,Teresina de Goiás,GO,65,Log-Normal,559.27,0.1265,11.827,0.758,0.9991,3.9,46.4,0.0
5203575,Bonópolis,GO,65,Gumbel,629.59,0.1552,11.827,0.758,0.9991,5.0,54.5,0.0
5204656,Campinaçu,GO,65,Gumbel,636.06,0.1619,11.827,0.758,0.999,5.21,54.3,0.0
5207501,Estrela do Norte,GO,65,Gama,679.31,0.166,11.827,0.758,0.9987,5.65,57.3,0.0
5208103,Formoso,GO,65,Gumbel,653.18,0.1629,11.827,0.758,0.999,5.37,56.3,0.0
5213087,Minaçu,GO,65,Gumbel,605.16,0.1567,11.827,0.758,0.9991,4.84,52.3,0.0
5213772,Montividiu do Norte,GO,65,GEV,601.21,0.1843,11.827,0.758,0.9991,5.46,53.6,0.0
5214101,Mutunópolis,GO,65,GEV,696.49,0.1674,11.827,0.758,0.999,5.85,60.4,0.0
5218003,Porangatu,GO,65,Gumbel,699.86,0.1651,11.827,0.758,0.999,5.81,60.3,0.0
5219605,Santa Tereza de Goiás,GO,65,Gumbel,684.21,0.1636,11.827,0.758,0.999,5.65,58.9,0.0
5221452,Trombas,GO,65,Log-Normal,632.2,0.1705,11.827,0.758,0.999,5.38,54.9,0.0
5204904,Campos Belos,GO,65,Log-Normal,528.54,0.1615,11.827,0.758,0.9992,4.33,46.7,0.0
5213509,Monte Alegre de Goiás,GO,65,Log-Normal,577.93,0.1375,11.827,0.758,0.999,4.23,48.1,0.0
5214903,Nova Roma,GO,65,Gumbel,553.05,0.1478,11.827,0.758,0.9991,4.25,47.6,0.0
5200555,Alto Horizonte,GO,65,Gama,683.33,0.1675,11.827,0.758,0.9988,5.72,58.4,0.0
5200829,Amaralina,GO,65,Gumbel,637.96,0.1573,11.827,0.758,0.9991,5.12,55.2,0.0
5204706,Campinorte,GO,65,Log-Normal,658.33,0.144,11.827,0.758,0.999,4.96,54.8,0.0
5205521,Colinas do Sul,GO,65,Gumbel,587.57,0.151,11.827,0.758,0.9991,4.58,50.9,0.0
5212808,Mara Rosa,GO,65,Weibull,702.43,0.1275,11.827,0.758,0.9988,4.9,56.1,0.0
5214606,Niquelândia,GO,65,GEV,620.47,0.1804,11.827,0.758,0.9992,5.55,56.1,0.0
5214879,Nova Iguaçu de Goiás,GO,65,Weibull,728.99,0.1213,11.827,0.758,0.9989,4.94,58.5,0.0
5221601,Uruaçu,GO,65,Weibull,690.16,0.137,11.827,0.758,0.9987,5.02,55.8,0.0
5208152,Gameleira de Goiás,GO,65,Log-Normal,582.78,0.1185,11.827,0.758,0.9992,3.92,49.0,0.0
5220264,São Miguel do Passa Quatro,GO,65,Gama,606.89,0.1278,11.827,0.758,0.9991,4.25,50.5,0.0
5220603,Silvânia,GO,65,Weibull,577.89,0.1278,11.827,0.758,0.999,4.04,48.2,0.0
5222005,Vianópolis,GO,65,Gama,610.09,0.1321,11.827,0.758,0.999,4.35,50.4,0.0
5200209,Água Limpa,GO,65,Weibull,606.77,0.141,11.827,0.758,0.9989,4.51,51.8,0.0
5204508,Caldas Novas,GO,65,Gama,636.21,0.1249,11.827,0.758,0.9991,4.4,53.6,0.0
5205901,Corumbaíba,GO,65,Log-Normal,589.82,0.1379,11.827,0.758,0.9992,4.35,51.5,0.0
5212907,Marzagão,GO,65,Weibull,629.05,0.1013,11.827,0.758,0.9991,3.9,51.1,0.0
5213806,Morrinhos,GO,65,GEV,657.95,0.1169,11.827,0.758,0.9991,4.39,54.5,0.0
5218789,Rio Quente,GO,65,Weibull,632.31,0.1475,11.827,0.758,0.9989,4.83,53.9,0.0
5201207,Anhanguera,GO,65,Gumbel,620.36,0.1317,11.827,0.758,0.9993,4.44,53.6,0.0
5204805,Campo Alegre de Goiás,GO,65,Weibull,693.88,0.1106,11.827,0.758,0.9989,4.48,55.0,0.0
5205109,Catalão,GO,65,GEV,548.29,0.2127,11.827,0.758,0.9995,5.74,54.7,0.0
5206602,Cumari,GO,65,Gumbel,630.62,0.132,11.827,0.758,0.9992,4.52,54.8,0.0
5206909,Davinópolis,GO,65,Log-Normal,626.31,0.1642,11.827,0.758,0.9992,5.2,55.7,0.0
5208509,Goiandira,GO,65,GEV,636.13,0.1083,11.827,0.758,0.9992,4.09,53.6,0.0
5210109,Ipameri,GO,65,Weibull,635.66,0.1225,11.827,0.758,0.999,4.34,53.4,0.0
5214804,Nova Aurora,GO,65,Gama,617.68,0.1272,11.827,0.758,0.9991,4.32,52.7,0.0
5215504,Ouvidor,GO,65,Gama,628.27,0.1637,11.827,0.758,0.9989,5.18,55.2,0.0
5221304,Três Ranchos,GO,65,GEV,544.84,0.2391,11.827,0.758,0.9995,6.45,56.0,0.0
5221908,Varjão,GO,65,GEV,578.11,0.1623,11.827,0.758,0.9992,4.76,51.5,0.0
5215652,Palestina de Goiás,GO,65,Gumbel,607.67,0.1442,11.827,0.758,0.9992,4.6,52.6,0.0
5200506,Aloândia,GO,65,Gumbel,623.4,0.1477,11.827,0.758,0.9991,4.79,53.8,0.0
5203500,Bom Jesus de Goiás,GO,65,Gama,652.22,0.1127,11.827,0.758,0.9991,4.26,52.8,0.0
5203906,Buriti Alegre,GO,65,Normal,673.03,0.0793,11.827,0.758,0.9992,3.78,53.1,0.0
5204250,Cachoeira Dourada,GO,65,Weibull,637.69,0.1493,11.827,0.758,0.9988,4.91,54.0,0.0
5209101,Goiatuba,GO,65,GEV,709.06,0.0762,11.827,0.758,0.999,3.91,54.0,0.0
5211503,Itumbiara,GO,65,Gumbel,696.52,0.1631,11.827,0.758,0.999,5.73,60.0,0.0
5212105,Joviânia,GO,65,Gama,640.47,0.115,11.827,0.758,0.9991,4.24,53.1,0.0
5216007,Panamá,GO,65,GEV,656.42,0.1817,11.827,0.758,0.9991,5.9,59.1,0.0
5201504,Aporé,GO,65,Log-Normal,585.5,0.1351,11.827,0.758,0.9992,4.26,50.9,0.0
5204409,Caiapônia,GO,65,Gama,584.57,0.1301,11.827,0.758,0.999,4.14,48.7,0.0
5205471,Chapadão do Céu,GO,65,Gumbel,584.95,0.12,11.827,0.758,0.9993,3.98,50.8,0.0
5207253,Doverlândia,GO,65,Gama,560.95,0.1633,11.827,0.758,0.999,4.62,50.5,0.0
5211909,Jataí,GO,65,GEV,585.36,0.1398,11.827,0.758,0.9991,4.34,50.2,0.0
5213103,Mineiros,GO,65,Weibull,626.27,0.0982,11.827,0.758,0.999,3.83,49.8,0.0
5216452,Perolândia,GO,65,Log-Normal,570.83,0.0975,11.827,0.758,0.9992,3.49,46.7,0.0
5218102,Portelândia,GO,65,Normal,645.82,0.0845,11.827,0.758,0.9992,3.72,50.6,0.0
5219407,Santa Rita do Araguaia,GO,65,Weibull,670.09,0.1023,11.827,0.758,0.9991,4.18,54.6,0.0
5220504,Serranópolis,GO,65,Gama,576.71,0.1324,11.827,0.758,0.9991,4.13,49.8,0.0
5200134,Acreúna,GO,65,Gumbel,595.57,0.1516,11.827,0.758,0.9991,4.66,51.8,0.0
5204607,Campestre de Goiás,GO,65,Weibull,569.98,0.1761,11.827,0.758,0.9988,4.97,51.1,0.0
5205455,Cezarina,GO,65,Gumbel,586.31,0.1456,11.827,0.758,0.9992,4.47,50.7,0.0
5207402,Edéia,GO,65,Gumbel,597.55,0.1438,11.827,0.758,0.9992,4.52,51.8,0.0
5209952,Indiara,GO,65,GEV,576.39,0.1391,11.827,0.758,0.9992,4.26,49.9,0.0
5211701,Jandaia,GO,65,Weibull,616.97,0.1075,11.827,0.758,0.999,3.93,49.5,0.0
